logged_at,strategy,signal,atr,sl_dist,tp_dist_requested,tp_dist_capped,clip_pct,cap_multiplier_atr,cap_multiplier_sl
2026-08-25T10:00:46.912504+00:00,SCALP,BUY,5.77143,30.0,114.2,75.0,34.33,3.0,2.5
2026-08-25T10:42:02.527830+00:00,MICRO,BUY,3.90111,22.87,48.28,45.74,5.26,2.5,2.0
2026-08-25T10:43:03.066951+00:00,MICRO,BUY,4.05556,23.77,50.19,47.54,5.28,2.5,2.0
2026-08-25T11:00:11.416597+00:00,MICRO,SELL,3.74,21.92,46.29,43.84,5.29,2.5,2.0
2026-08-25T11:48:36.186967+00:00,MICRO,BUY,4.38444,25.7,54.26,51.4,5.27,2.5,2.0
2026-08-25T11:50:37.182615+00:00,MICRO,BUY,3.82222,22.41,47.31,44.82,5.26,2.5,2.0
2026-08-25T12:04:43.917452+00:00,MICRO,SELL,4.63889,27.19,57.41,54.38,5.28,2.5,2.0
2026-08-25T12:42:59.712840+00:00,MICRO,BUY,5.91667,30.0,73.23,60.0,18.07,2.5,2.0
2026-08-25T12:44:00.292820+00:00,MICRO,BUY,6.13333,30.0,75.91,60.0,20.96,2.5,2.0
2026-08-25T12:49:02.261321+00:00,MICRO,BUY,5.88,30.0,72.77,60.0,17.55,2.5,2.0
2026-08-25T12:53:03.331791+00:00,MICRO,BUY,6.04222,30.0,74.78,60.0,19.76,2.5,2.0
2026-08-25T13:07:06.982698+00:00,MICRO,SELL,6.17111,30.0,76.38,60.0,21.45,2.5,2.0
2026-08-25T13:08:07.522131+00:00,MICRO,SELL,6.29444,30.0,77.9,60.0,22.98,2.5,2.0
2026-08-25T13:23:15.081992+00:00,MICRO,SELL,8.33333,30.0,103.14,60.0,41.83,2.5,2.0
2026-08-25T13:24:15.585338+00:00,MICRO,SELL,8.36889,30.0,103.58,60.0,42.07,2.5,2.0
2026-08-26T01:15:51.755640+00:00,MICRO,BUY,5.93778,30.0,73.49,60.0,18.36,2.5,2.0
2026-08-26T01:31:58.268909+00:00,MICRO,SELL,6.38222,30.0,78.99,60.0,24.04,2.5,2.0
2026-08-26T01:33:59.189764+00:00,MICRO,SELL,6.63444,30.0,82.11,60.0,26.93,2.5,2.0
2026-08-26T01:34:59.658382+00:00,MICRO,SELL,6.63444,30.0,82.11,60.0,26.93,2.5,2.0
2026-08-26T01:52:06.477726+00:00,MICRO,BUY,6.02667,30.0,74.59,60.0,19.56,2.5,2.0
2026-08-26T02:43:32.487628+00:00,MICRO,BUY,4.78667,28.06,59.24,56.12,5.27,2.5,2.0
2026-08-26T03:11:45.223548+00:00,MICRO,SELL,5.65667,30.0,70.01,60.0,14.3,2.5,2.0
2026-08-26T03:30:54.789406+00:00,MICRO,BUY,4.06111,23.81,50.26,47.62,5.25,2.5,2.0
2026-08-26T03:36:57.792326+00:00,MICRO,SELL,3.6,21.1,44.56,42.2,5.3,2.5,2.0
2026-08-26T05:01:42.530215+00:00,MICRO,BUY,2.06,12.09,25.6,24.18,5.55,2.5,2.0
2026-08-26T05:02:43.064006+00:00,MICRO,BUY,2.14556,12.59,26.67,25.18,5.59,2.5,2.0
2026-08-26T05:07:45.553815+00:00,MICRO,BUY,2.40222,14.1,29.86,28.2,5.56,2.5,2.0
2026-08-26T05:09:46.659229+00:00,MICRO,BUY,2.54667,14.95,31.65,29.9,5.53,2.5,2.0
2026-08-26T05:13:48.744596+00:00,MICRO,SELL,2.87222,16.84,35.55,33.68,5.26,2.5,2.0
2026-08-26T06:02:12.575070+00:00,MICRO,SELL,4.69556,27.53,58.11,55.06,5.25,2.5,2.0
2026-08-26T06:32:29.275862+00:00,MICRO,BUY,4.72778,27.72,58.51,55.44,5.25,2.5,2.0
2026-08-26T07:39:59.300005+00:00,MICRO,SELL,4.58444,26.88,56.74,53.76,5.25,2.5,2.0
2026-08-26T07:40:59.845378+00:00,MICRO,SELL,4.30889,25.26,53.33,50.52,5.27,2.5,2.0
2026-08-26T07:42:00.428589+00:00,MICRO,SELL,4.30889,25.26,53.33,50.52,5.27,2.5,2.0
2026-08-26T10:00:10.463498+00:00,MICRO,SELL,2.76111,16.62,35.2,33.24,5.57,2.5,2.0
2026-08-26T10:02:11.436042+00:00,MICRO,SELL,2.89444,17.42,36.9,34.84,5.58,2.5,2.0
2026-08-26T10:03:11.864088+00:00,MICRO,SELL,3.02222,18.19,38.52,36.38,5.56,2.5,2.0
2026-08-26T10:12:16.238995+00:00,MICRO,SELL,3.03444,18.26,38.68,36.52,5.58,2.5,2.0
2026-08-26T10:13:16.680694+00:00,MICRO,SELL,3.18889,19.19,40.65,38.38,5.58,2.5,2.0
2026-08-26T10:14:17.153510+00:00,MICRO,SELL,3.19889,19.25,40.78,38.5,5.59,2.5,2.0
2026-08-26T10:26:23.127984+00:00,MICRO,SELL,3.42,20.58,43.59,41.16,5.57,2.5,2.0
2026-08-26T10:27:24.257664+00:00,MICRO,SELL,3.51,21.13,44.74,42.26,5.54,2.5,2.0
2026-08-26T10:28:24.738935+00:00,MICRO,SELL,3.51,21.13,44.74,42.26,5.54,2.5,2.0
2026-08-26T10:29:25.315307+00:00,MICRO,SELL,3.51,21.13,44.74,42.26,5.54,2.5,2.0
2026-08-26T10:34:27.873570+00:00,MICRO,BUY,3.64333,21.93,46.44,43.86,5.56,2.5,2.0
2026-08-26T10:38:29.803530+00:00,MICRO,BUY,3.83667,23.09,48.91,46.18,5.58,2.5,2.0
2026-08-26T10:56:35.355360+00:00,MICRO,SELL,3.63222,21.86,46.3,43.72,5.57,2.5,2.0
2026-08-26T10:57:35.793838+00:00,MICRO,SELL,3.63778,21.9,46.37,43.8,5.54,2.5,2.0
2026-08-26T10:58:36.268742+00:00,MICRO,SELL,3.65667,22.01,46.61,44.02,5.56,2.5,2.0
2026-08-26T11:06:39.633232+00:00,MICRO,SELL,3.54333,21.33,45.17,42.66,5.56,2.5,2.0
2026-08-26T11:07:40.093535+00:00,MICRO,SELL,3.61778,21.77,46.12,43.54,5.59,2.5,2.0
2026-08-26T11:08:40.585620+00:00,MICRO,SELL,3.63,21.85,46.27,43.7,5.55,2.5,2.0
2026-08-26T11:09:41.093604+00:00,MICRO,SELL,3.75222,22.58,47.83,45.16,5.58,2.5,2.0
2026-08-26T11:15:43.981380+00:00,MICRO,BUY,3.22778,19.43,41.14,38.86,5.54,2.5,2.0
2026-08-26T11:17:44.968261+00:00,MICRO,BUY,3.22778,19.43,41.14,38.86,5.54,2.5,2.0
2026-08-26T11:22:46.211065+00:00,MICRO,SELL,3.45778,20.81,44.08,41.62,5.58,2.5,2.0
2026-08-26T11:23:46.654292+00:00,MICRO,SELL,3.45778,20.81,44.08,41.62,5.58,2.5,2.0
2026-08-26T11:24:47.086031+00:00,MICRO,SELL,3.50222,21.08,44.64,42.16,5.56,2.5,2.0
2026-08-26T11:47:53.647686+00:00,MICRO,SELL,3.85,23.17,49.08,46.34,5.58,2.5,2.0
2026-08-26T11:56:56.163600+00:00,MICRO,BUY,3.64889,21.96,46.51,43.92,5.57,2.5,2.0
2026-08-26T12:41:14.650175+00:00,SCALP,BUY,5.48571,30.0,110.9,75.0,32.37,3.0,2.5
2026-08-26T13:15:29.022213+00:00,MICRO,BUY,8.43778,30.0,107.1,60.0,43.98,2.5,2.0
2026-08-26T13:57:42.628267+00:00,MICRO,BUY,8.60333,30.0,106.48,60.0,43.65,2.5,2.0
2026-08-26T13:59:43.673333+00:00,MICRO,BUY,8.80111,30.0,108.93,60.0,44.92,2.5,2.0
2026-08-26T15:06:06.465163+00:00,MICRO,SELL,8.02222,30.0,99.29,60.0,39.57,2.5,2.0
2026-08-26T15:07:06.932526+00:00,MICRO,SELL,8.17,30.0,101.12,60.0,40.66,2.5,2.0
2026-08-26T15:08:07.381581+00:00,MICRO,SELL,8.17,30.0,101.12,60.0,40.66,2.5,2.0
2026-08-26T15:16:11.279165+00:00,MICRO,SELL,8.84444,30.0,109.46,60.0,45.19,2.5,2.0
2026-08-26T15:17:12.543301+00:00,MICRO,SELL,9.17111,30.0,113.51,60.0,47.14,2.5,2.0
2026-08-26T15:37:24.908972+00:00,MICRO,BUY,8.24444,30.0,102.04,60.0,41.2,2.5,2.0
2026-08-26T15:40:26.630405+00:00,MICRO,BUY,7.53444,30.0,93.25,60.0,35.66,2.5,2.0
2026-08-26T15:44:28.458263+00:00,MICRO,BUY,7.87889,30.0,97.51,60.0,38.47,2.5,2.0
2026-08-26T15:52:29.709402+00:00,MICRO,SELL,6.76222,30.0,83.69,60.0,28.31,2.5,2.0
2026-08-26T15:54:30.619370+00:00,MICRO,SELL,7.02778,30.0,86.98,60.0,31.02,2.5,2.0
2026-08-26T16:06:36.557265+00:00,MICRO,BUY,6.30778,30.0,78.07,60.0,23.15,2.5,2.0
2026-08-26T16:08:37.610544+00:00,MICRO,BUY,6.30778,30.0,78.07,60.0,23.15,2.5,2.0
2026-08-26T16:09:38.036604+00:00,MICRO,BUY,6.30778,30.0,78.07,60.0,23.15,2.5,2.0
2026-08-27T00:04:30.163582+00:00,MICRO,BUY,3.59,21.05,44.43,42.1,5.24,2.5,2.0
2026-08-27T00:05:30.707012+00:00,MICRO,SELL,3.63889,21.33,45.04,42.66,5.28,2.5,2.0
2026-08-27T00:06:31.194689+00:00,MICRO,SELL,3.97778,23.32,49.23,46.64,5.26,2.5,2.0
2026-08-27T00:07:31.682852+00:00,MICRO,SELL,4.08,23.92,50.5,47.84,5.27,2.5,2.0
2026-08-27T00:08:32.143674+00:00,MICRO,SELL,4.08,23.92,50.5,47.84,5.27,2.5,2.0
2026-08-27T00:09:32.818263+00:00,MICRO,SELL,4.08,23.92,50.5,47.84,5.27,2.5,2.0
2026-08-27T00:11:33.947509+00:00,MICRO,SELL,4.06222,23.81,50.28,47.62,5.29,2.5,2.0
2026-08-27T00:13:34.905767+00:00,MICRO,SELL,4.10778,24.08,50.84,48.16,5.27,2.5,2.0
2026-08-27T00:15:35.915721+00:00,MICRO,SELL,4.05444,23.77,50.18,47.54,5.26,2.5,2.0
2026-08-27T00:17:36.858435+00:00,MICRO,SELL,4.25889,24.97,52.71,49.94,5.26,2.5,2.0
2026-08-27T00:18:37.347485+00:00,MICRO,SELL,4.35778,25.55,53.93,51.1,5.25,2.5,2.0
2026-08-27T00:20:38.366355+00:00,MICRO,BUY,4.08889,23.97,50.61,47.94,5.28,2.5,2.0
2026-08-27T00:23:39.805902+00:00,MICRO,BUY,4.09111,23.98,50.63,47.96,5.27,2.5,2.0
2026-08-27T00:30:43.518625+00:00,MICRO,SELL,4.14556,24.3,51.31,48.6,5.28,2.5,2.0
2026-08-27T00:31:43.958381+00:00,MICRO,SELL,4.26778,25.02,52.82,50.04,5.26,2.5,2.0
2026-08-27T00:32:44.445835+00:00,MICRO,SELL,4.34556,25.47,53.78,50.94,5.28,2.5,2.0
2026-08-27T00:33:44.930808+00:00,MICRO,SELL,4.50889,26.43,55.8,52.86,5.27,2.5,2.0
2026-08-27T00:34:45.439740+00:00,MICRO,SELL,4.56333,26.75,56.48,53.5,5.28,2.5,2.0
2026-08-27T00:44:48.451220+00:00,MICRO,SELL,5.21889,30.0,64.59,60.0,7.11,2.5,2.0
2026-08-27T00:51:51.910871+00:00,MICRO,SELL,5.18111,30.0,64.12,60.0,6.43,2.5,2.0
2026-08-27T00:52:52.403559+00:00,MICRO,SELL,5.31556,30.0,65.79,60.0,8.8,2.5,2.0
2026-08-27T00:53:52.884869+00:00,MICRO,SELL,5.63,30.0,69.68,60.0,13.89,2.5,2.0
2026-08-27T00:54:53.415553+00:00,MICRO,SELL,5.63,30.0,69.68,60.0,13.89,2.5,2.0
2026-08-27T01:03:57.720111+00:00,MICRO,BUY,6.20222,30.0,76.76,60.0,21.83,2.5,2.0
2026-08-27T01:04:58.239196+00:00,MICRO,BUY,6.34778,30.0,78.56,60.0,23.63,2.5,2.0
2026-08-27T01:12:01.683680+00:00,MICRO,BUY,7.17778,30.0,88.84,60.0,32.46,2.5,2.0
2026-08-27T01:13:02.156215+00:00,MICRO,BUY,7.17778,30.0,88.84,60.0,32.46,2.5,2.0
2026-08-27T01:14:02.631724+00:00,MICRO,BUY,7.17778,30.0,88.84,60.0,32.46,2.5,2.0
2026-08-27T01:38:15.029324+00:00,MICRO,BUY,7.29556,30.0,90.29,60.0,33.55,2.5,2.0
2026-08-27T01:39:15.495087+00:00,MICRO,BUY,7.64222,30.0,94.58,60.0,36.56,2.5,2.0
2026-08-27T01:53:22.589013+00:00,MICRO,BUY,7.30778,30.0,90.44,60.0,33.66,2.5,2.0
2026-08-27T01:54:23.077747+00:00,MICRO,BUY,7.64222,30.0,94.58,60.0,36.56,2.5,2.0
2026-08-27T01:56:24.082551+00:00,MICRO,BUY,7.06444,30.0,87.43,60.0,31.37,2.5,2.0
2026-08-27T01:57:24.557875+00:00,MICRO,BUY,7.19444,30.0,89.04,60.0,32.61,2.5,2.0
2026-08-27T01:58:25.013164+00:00,MICRO,BUY,7.32222,30.0,90.62,60.0,33.79,2.5,2.0
2026-08-27T01:59:25.510893+00:00,MICRO,BUY,7.32222,30.0,90.62,60.0,33.79,2.5,2.0
2026-08-27T02:19:36.501126+00:00,MICRO,SELL,6.30333,30.0,78.01,60.0,23.09,2.5,2.0
2026-08-27T02:28:27.509373+00:00,MICRO,SELL,4.75111,27.85,58.8,55.7,5.27,2.5,2.0
2026-08-27T02:29:28.061913+00:00,MICRO,SELL,5.02778,29.47,62.23,58.94,5.29,2.5,2.0
2026-08-27T02:31:29.198967+00:00,MICRO,SELL,4.53,26.56,56.07,53.12,5.26,2.5,2.0
2026-08-27T02:33:30.252517+00:00,MICRO,SELL,4.74444,27.81,58.72,55.62,5.28,2.5,2.0
2026-08-27T02:34:30.841499+00:00,MICRO,SELL,4.74444,27.81,58.72,55.62,5.28,2.5,2.0
2026-08-27T02:37:32.371996+00:00,MICRO,SELL,4.47222,26.22,55.35,52.44,5.26,2.5,2.0
2026-08-27T02:38:32.906466+00:00,MICRO,SELL,4.47222,26.22,55.35,52.44,5.26,2.5,2.0
2026-08-27T02:39:33.437693+00:00,MICRO,SELL,4.66667,27.36,57.76,54.72,5.26,2.5,2.0
2026-08-27T02:50:39.328955+00:00,MICRO,BUY,4.42222,25.92,54.73,51.84,5.28,2.5,2.0
2026-08-27T02:51:39.862501+00:00,MICRO,BUY,4.46111,26.15,55.21,52.3,5.27,2.5,2.0
2026-08-27T03:03:46.469578+00:00,MICRO,BUY,4.61222,27.04,57.08,54.08,5.26,2.5,2.0
2026-08-27T03:04:47.030240+00:00,MICRO,BUY,4.83,28.31,59.78,56.62,5.29,2.5,2.0
2026-08-27T03:20:55.776520+00:00,MICRO,BUY,4.48444,26.29,55.5,52.58,5.26,2.5,2.0
2026-08-27T03:21:56.524037+00:00,MICRO,BUY,4.52,26.5,55.94,53.0,5.26,2.5,2.0
2026-08-27T03:22:57.014675+00:00,MICRO,BUY,4.6,26.97,56.93,53.94,5.25,2.5,2.0
2026-08-27T03:23:57.584812+00:00,MICRO,BUY,4.73333,27.75,58.58,55.5,5.26,2.5,2.0
2026-08-27T03:24:58.115984+00:00,MICRO,BUY,4.77,27.96,59.04,55.92,5.28,2.5,2.0
2026-08-27T03:33:02.612178+00:00,MICRO,SELL,4.14889,24.32,51.35,48.64,5.28,2.5,2.0
2026-08-27T03:37:04.888744+00:00,MICRO,SELL,3.87667,22.73,47.98,45.46,5.25,2.5,2.0
2026-08-27T03:38:05.386363+00:00,MICRO,SELL,3.91778,22.97,48.49,45.94,5.26,2.5,2.0
2026-08-27T03:39:06.003483+00:00,MICRO,SELL,4.01111,23.51,49.64,47.02,5.28,2.5,2.0
2026-08-27T03:42:07.647059+00:00,MICRO,SELL,3.93889,23.09,48.75,46.18,5.27,2.5,2.0
2026-08-27T03:43:08.153410+00:00,MICRO,SELL,4.02222,23.58,49.78,47.16,5.26,2.5,2.0
2026-08-27T03:44:08.725149+00:00,MICRO,SELL,4.09111,23.98,50.63,47.96,5.27,2.5,2.0
2026-08-27T03:47:10.366731+00:00,MICRO,SELL,3.58,20.99,44.31,41.98,5.26,2.5,2.0
2026-08-27T03:49:12.279185+00:00,MICRO,SELL,3.68667,21.61,45.63,43.22,5.28,2.5,2.0
2026-08-27T03:52:13.864263+00:00,MICRO,SELL,3.28333,19.25,40.64,38.5,5.27,2.5,2.0
2026-08-27T03:53:14.367689+00:00,MICRO,SELL,3.37222,19.77,41.74,39.54,5.27,2.5,2.0
2026-08-27T03:54:14.890793+00:00,MICRO,SELL,3.37222,19.77,41.74,39.54,5.27,2.5,2.0
2026-08-27T03:58:17.159182+00:00,MICRO,SELL,3.04778,17.87,37.72,35.74,5.25,2.5,2.0
2026-08-27T03:59:17.698678+00:00,MICRO,SELL,3.04889,17.87,37.73,35.74,5.27,2.5,2.0
2026-08-27T04:03:19.825028+00:00,MICRO,BUY,3.06444,17.96,37.93,35.92,5.3,2.5,2.0
2026-08-27T04:17:27.537284+00:00,MICRO,BUY,2.48444,14.56,30.75,29.12,5.3,2.5,2.0
2026-08-27T04:29:34.187005+00:00,MICRO,SELL,2.61111,15.31,32.32,30.62,5.26,2.5,2.0
2026-08-27T04:33:36.467438+00:00,MICRO,SELL,2.52,14.77,31.19,29.54,5.29,2.5,2.0
2026-08-27T04:34:36.992779+00:00,MICRO,SELL,2.54333,14.91,31.48,29.82,5.27,2.5,2.0
2026-08-27T05:32:03.868128+00:00,MICRO,SELL,3.65333,21.42,45.22,42.84,5.26,2.5,2.0
2026-08-27T05:33:04.358757+00:00,MICRO,SELL,3.86444,22.65,47.83,45.3,5.29,2.5,2.0
2026-08-27T05:44:09.750876+00:00,MICRO,SELL,4.37556,25.65,54.15,51.3,5.26,2.5,2.0
2026-08-27T06:01:18.463647+00:00,MICRO,SELL,6.12222,30.0,75.77,60.0,20.81,2.5,2.0
2026-08-27T06:02:18.995906+00:00,MICRO,SELL,6.27,30.0,77.6,60.0,22.68,2.5,2.0
2026-08-27T06:03:19.481864+00:00,MICRO,SELL,6.31778,30.0,78.19,60.0,23.26,2.5,2.0
2026-08-27T06:21:28.483640+00:00,MICRO,BUY,5.75,30.0,71.16,60.0,15.68,2.5,2.0
2026-08-27T06:23:29.505022+00:00,MICRO,BUY,5.82222,30.0,72.06,60.0,16.74,2.5,2.0
2026-08-27T06:24:30.030474+00:00,MICRO,BUY,5.82222,30.0,72.06,60.0,16.74,2.5,2.0
2026-08-27T06:30:33.515401+00:00,MICRO,BUY,5.07778,29.77,62.85,59.54,5.27,2.5,2.0
2026-08-27T06:34:35.530361+00:00,MICRO,SELL,5.62222,30.0,69.58,60.0,13.77,2.5,2.0
2026-08-27T06:40:38.672290+00:00,MICRO,BUY,4.61222,27.04,57.08,54.08,5.26,2.5,2.0
2026-08-27T06:45:41.375662+00:00,MICRO,BUY,4.07111,23.87,50.39,47.74,5.26,2.5,2.0
2026-08-27T06:56:47.544463+00:00,MICRO,SELL,4.01444,23.53,49.68,47.06,5.27,2.5,2.0
2026-08-27T06:57:48.076282+00:00,MICRO,SELL,4.13778,24.26,51.21,48.52,5.25,2.5,2.0
2026-08-27T06:58:48.596619+00:00,MICRO,SELL,4.34556,25.47,53.78,50.94,5.28,2.5,2.0
2026-08-27T07:01:50.194792+00:00,MICRO,BUY,4.26556,25.01,52.79,50.02,5.25,2.5,2.0
2026-08-27T07:05:53.285136+00:00,MICRO,BUY,4.35333,25.52,53.88,51.04,5.27,2.5,2.0
2026-08-27T07:12:56.599635+00:00,MICRO,SELL,4.34667,25.48,53.8,50.96,5.28,2.5,2.0
2026-08-27T07:15:58.071705+00:00,MICRO,SELL,4.31222,25.28,53.37,50.56,5.27,2.5,2.0
2026-08-27T07:16:58.542673+00:00,MICRO,SELL,4.31222,25.28,53.37,50.56,5.27,2.5,2.0
2026-08-27T07:17:59.021568+00:00,MICRO,SELL,4.31222,25.28,53.37,50.56,5.27,2.5,2.0
2026-08-27T07:18:59.488609+00:00,MICRO,SELL,4.44111,26.03,54.97,52.06,5.29,2.5,2.0
2026-08-27T07:19:59.980971+00:00,MICRO,SELL,4.56333,26.75,56.48,53.5,5.28,2.5,2.0
2026-08-27T07:26:03.045103+00:00,MICRO,SELL,4.58778,26.89,56.78,53.78,5.28,2.5,2.0
2026-08-27T07:56:17.538008+00:00,MICRO,BUY,4.43333,25.99,54.87,51.98,5.27,2.5,2.0
2026-08-27T07:57:17.988754+00:00,MICRO,BUY,4.6,26.97,56.93,53.94,5.25,2.5,2.0
2026-08-27T07:58:18.478652+00:00,MICRO,BUY,4.6,26.97,56.93,53.94,5.25,2.5,2.0
2026-08-27T07:59:18.942729+00:00,MICRO,BUY,4.6,26.97,56.93,53.94,5.25,2.5,2.0
2026-08-27T10:02:22.552310+00:00,MICRO,SELL,5.34111,30.0,67.8,60.0,11.5,2.5,2.0
2026-08-27T10:03:24.415193+00:00,MICRO,SELL,6.40556,30.0,81.31,60.0,26.21,2.5,2.0
2026-08-27T11:19:56.374807+00:00,SCALP,BUY,3.60714,25.5,72.92,63.75,12.58,3.0,2.5
2026-08-27T11:20:56.884306+00:00,SCALP,BUY,3.38071,23.9,68.35,59.75,12.58,3.0,2.5
2026-08-27T11:21:57.428941+00:00,SCALP,BUY,3.39786,24.02,68.69,60.05,12.58,3.0,2.5
2026-08-27T11:22:57.914914+00:00,SCALP,BUY,3.45071,24.39,69.76,60.975,12.59,3.0,2.5
2026-08-27T11:24:58.943739+00:00,SCALP,BUY,3.52,24.88,71.16,62.2,12.59,3.0,2.5
2026-08-27T11:30:01.438675+00:00,SCALP,BUY,3.20857,22.68,64.87,56.7,12.59,3.0,2.5
2026-08-27T11:33:02.946912+00:00,SCALP,BUY,3.55786,25.15,71.93,62.875,12.59,3.0,2.5
2026-08-27T11:34:03.406628+00:00,SCALP,BUY,3.55786,25.15,71.93,62.875,12.59,3.0,2.5
2026-08-27T11:35:03.954012+00:00,SCALP,BUY,3.42786,24.23,69.3,60.575,12.59,3.0,2.5
2026-08-27T11:41:06.983264+00:00,SCALP,BUY,3.565,25.2,72.07,63.0,12.58,3.0,2.5
2026-08-27T11:42:07.518233+00:00,SCALP,BUY,3.63286,25.68,73.44,64.2,12.58,3.0,2.5
2026-08-27T11:43:07.996239+00:00,SCALP,BUY,3.64714,25.78,73.73,64.45,12.59,3.0,2.5
2026-08-27T11:44:08.526952+00:00,SCALP,BUY,3.64714,25.78,73.73,64.45,12.59,3.0,2.5
2026-08-27T11:47:10.049209+00:00,MICRO,SELL,3.09333,18.62,39.43,37.24,5.55,2.5,2.0
2026-08-27T11:48:10.550481+00:00,MICRO,SELL,3.20778,19.31,40.89,38.62,5.55,2.5,2.0
2026-08-27T11:49:10.984049+00:00,MICRO,SELL,3.26222,19.63,41.58,39.26,5.58,2.5,2.0
2026-08-27T11:54:13.667871+00:00,SCALP,BUY,3.13143,22.13,63.31,55.325,12.61,3.0,2.5
2026-08-27T11:57:15.189452+00:00,SCALP,BUY,3.39786,24.02,68.69,60.05,12.58,3.0,2.5
2026-08-27T12:01:17.610071+00:00,SCALP,BUY,3.34286,23.63,67.58,59.075,12.59,3.0,2.5
2026-08-27T12:02:18.550845+00:00,SCALP,BUY,3.36571,23.79,68.04,59.475,12.59,3.0,2.5
2026-08-27T12:03:19.344462+00:00,SCALP,BUY,3.41786,24.16,69.1,60.4,12.59,3.0,2.5
2026-08-27T12:12:24.146724+00:00,SCALP,BUY,3.46643,24.5,70.08,61.25,12.6,3.0,2.5
2026-08-27T12:16:26.058178+00:00,SCALP,BUY,3.63071,25.66,73.4,64.15,12.6,3.0,2.5
2026-08-27T12:18:27.115697+00:00,SCALP,BUY,3.695,26.12,74.7,65.3,12.58,3.0,2.5
2026-08-27T12:20:28.145661+00:00,SCALP,BUY,3.915,27.67,79.15,69.175,12.6,3.0,2.5
2026-08-27T12:23:29.757819+00:00,SCALP,BUY,3.915,27.67,79.15,69.175,12.6,3.0,2.5
2026-08-27T12:24:30.276658+00:00,SCALP,BUY,3.915,27.67,79.15,69.175,12.6,3.0,2.5
2026-08-27T12:35:33.844104+00:00,SCALP,BUY,3.88214,27.44,78.48,68.6,12.59,3.0,2.5
2026-08-27T12:36:34.352473+00:00,SCALP,BUY,3.93,27.78,79.45,69.45,12.59,3.0,2.5
2026-08-27T12:37:34.869084+00:00,MICRO,SELL,4.24333,25.51,53.86,51.02,5.27,2.5,2.0
2026-08-27T13:40:59.726661+00:00,MICRO,SELL,7.32,30.0,92.91,60.0,35.42,2.5,2.0
2026-08-27T13:44:01.206478+00:00,MICRO,BUY,7.94889,30.0,100.9,60.0,40.54,2.5,2.0
