logged_at,strategy,direction,requested_risk_percent,approved,rejection_reason,final_risk_percent,final_lot_estimate,legacy_would_approve,legacy_risk_percent,risk_trimmed,risk_percent_saved
2026-08-15T05:13:46.045300+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T05:14:47.340348+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T05:15:48.570680+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T05:29:12.460638+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:25:30.433401+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:26:35.183125+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:27:37.994833+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:28:40.027637+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:29:41.682074+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:30:43.939037+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:31:45.091787+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:32:46.624180+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:33:48.326124+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-15T18:34:49.579302+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T00:00:48.977446+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:28:18.074969+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:29:20.178164+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:30:21.575769+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:31:22.899575+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:32:24.173107+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:33:25.509487+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:34:26.663662+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:35:28.082877+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:36:29.330763+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:37:30.666304+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T01:38:32.020563+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:47:48.643761+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:48:49.284419+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:49:50.147925+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:50:50.685281+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:51:51.167518+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:52:51.816988+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:53:52.390639+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:54:52.980497+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:55:53.585648+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:56:54.195898+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:57:54.697249+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:58:55.193835+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T21:59:55.638004+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:00:56.261479+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:01:56.854581+00:00,SMC,SELL,0.75,True,,0.5,0.05,True,0.75,True,0.25
2026-08-16T22:02:57.924588+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:03:58.545571+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:04:59.011913+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:05:59.483918+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:07:00.165798+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:08:00.678179+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:09:01.114726+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:12:02.792796+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:13:03.312020+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:14:03.729558+00:00,SMC,SELL,0.825,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.825,False,0.825
2026-08-16T22:15:04.189435+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:16:04.681986+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:17:05.168570+00:00,SMC,SELL,0.825,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.825,False,0.825
2026-08-16T22:18:05.874750+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:19:06.331300+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:20:06.790736+00:00,SMC,SELL,0.825,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.825,False,0.825
2026-08-16T22:21:07.289861+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:22:07.759045+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-16T22:23:08.329880+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-17T23:33:22.320502+00:00,SMC,BUY,0.75,True,,0.5,0.05,True,0.75,True,0.25
2026-08-18T00:02:39.375170+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:03:39.825394+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:10:42.785850+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:11:43.215658+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:13:43.805295+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:15:44.397657+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:16:45.076851+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:20:47.195067+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:25:49.934193+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:26:50.433880+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:27:50.913239+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:28:51.400583+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:29:51.837933+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:33:52.525249+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:34:52.928986+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:35:53.334646+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:36:53.899112+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:37:54.375243+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:38:54.892082+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:39:55.312066+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:40:55.790532+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:43:56.432207+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T00:59:57.305208+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:02:57.800467+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:03:58.315862+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:05:58.934486+00:00,SMC,BUY,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:17:59.829564+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:19:00.398176+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:20:00.926813+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:21:01.382075+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:28:02.002166+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:29:02.447297+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:30:02.931507+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:31:03.451420+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:32:03.900500+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:39:04.565161+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:40:04.991856+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:41:05.419922+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:42:05.916437+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:43:06.384548+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:44:06.856220+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:45:07.310971+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:46:07.775035+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:47:08.229747+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:48:08.660709+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:49:09.197433+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:50:09.699948+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:51:10.193773+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:52:10.661347+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:53:11.154873+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:54:11.732770+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:55:12.160555+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:56:12.664851+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:57:13.114608+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:58:13.545519+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T01:59:14.030935+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:00:14.632272+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:01:15.272073+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:02:15.781166+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:03:16.962794+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:04:17.476829+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:05:17.895797+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:06:18.361854+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:07:19.010231+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:08:19.488800+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:09:20.036998+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:10:20.480502+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:11:20.938623+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:12:21.440081+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:13:21.910805+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:14:22.379266+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:15:22.794950+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:16:23.459256+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:17:23.879007+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:18:24.312588+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:21:24.918565+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:22:25.318526+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:23:25.747698+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:24:26.316242+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:25:26.755951+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:26:27.217943+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:27:27.639210+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:28:28.057448+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:29:28.494761+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:30:28.974657+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:31:29.498884+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:32:29.955433+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:33:30.476013+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:34:30.951256+00:00,SMC,SELL,0.75,True,,0.5,0.05,True,0.75,True,0.25
2026-08-18T02:35:31.707143+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:36:32.419482+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:37:32.798687+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:38:33.200084+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:39:33.657131+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:40:34.178094+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:41:34.618786+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:42:35.022985+00:00,SMC,SELL,0.825,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.825,False,0.825
2026-08-18T02:43:35.457831+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:44:35.896980+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:45:36.309758+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:46:36.759582+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:47:37.146025+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:48:37.565194+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:49:37.997865+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:50:38.431104+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:51:38.874448+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:52:39.256081+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:53:39.702358+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:54:40.118732+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:55:40.699625+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:56:41.194462+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:57:41.622384+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:58:42.229914+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T02:59:42.682263+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T03:00:43.124752+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T03:01:43.744437+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T03:02:44.170071+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T03:03:44.738701+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T03:04:45.181738+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
2026-08-18T03:05:45.664398+00:00,SMC,SELL,0.75,False,PER_STRATEGY_MAX_OPEN_HIT,0.0,0.0,True,0.75,False,0.75
