date,ticket,strategy,signal,result,profit,atr,market_regime,hour,spread,session,quality_score,confidence_score,confidence_pct,exec_grade,rr_ratio,choch_state,choch_strength,liq_map_score,liq_map_dir,mtf_strength,mtf_structural,entry_price,exit_price,sl_dist,tp_dist,tp_tiers,magic,volume,brain_score,master_score,dna_score,history_score,knowledge_score,news_score,decision_reason,conflict_report,master_breakdown,decision_snapshot_id
2026-06-29T02:11:13.093803+00:00,9312825528,SMC,SELL,OPEN,0.0,7.2,RANGING,2,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,48.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:14:36.460743+00:00,9312905617,SMC,SELL,OPEN,0.0,7.4,RANGING,2,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,48.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:17:08.973150+00:00,9312960667,MICRO,BUY,OPEN,0.0,6.75,RANGING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:29:24.950704+00:00,9313254013,SMC,SELL,OPEN,0.0,6.43,RANGING,2,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,48.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:36:10.910934+00:00,9313408781,SMC,SELL,OPEN,0.0,6.02,RANGING,2,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,48.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:36:11.301415+00:00,9313408956,MICRO,SELL,OPEN,0.0,6.01,RANGING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:38:18.663667+00:00,9313484981,MICRO,SELL,OPEN,0.0,6.55,RANGING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:39:35.105133+00:00,9313522278,SMC,SELL,OPEN,0.0,6.42,RANGING,2,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,48.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:44:39.955119+00:00,9313641908,SMC,SELL,OPEN,0.0,6.41,RANGING,2,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T02:46:47.346118+00:00,9313703874,MICRO,BUY,OPEN,0.0,6.33,RANGING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:14:44.298534+00:00,9314383185,SMC,SELL,OPEN,0.0,5.88,RANGING,3,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:21:05.753651+00:00,9314538400,SMC,SELL,OPEN,0.0,5.49,RANGING,3,0.0,ASIA,82.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.07,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:32:04.726342+00:00,9314811755,SMC,SELL,OPEN,0.0,5.17,RANGING,3,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:32:05.055889+00:00,9314811865,MICRO,SELL,OPEN,0.0,4.44,RANGING,3,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:38:50.290841+00:00,9314969163,SMC,SELL,OPEN,0.0,5.3,RANGING,3,0.0,ASIA,92.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.12,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:42:13.144324+00:00,9315054415,SMC,SELL,OPEN,0.0,5.34,RANGING,3,0.0,ASIA,92.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:45:36.083297+00:00,9315139789,SMC,SELL,OPEN,0.0,4.92,RANGING,3,0.0,ASIA,92.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.12,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T03:51:56.900230+00:00,9315250443,SMC,SELL,OPEN,0.0,4.83,RANGING,3,0.0,ASIA,92.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:01:40.292269+00:00,9315454900,SMC,SELL,OPEN,0.0,4.29,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:18:32.589279+00:00,9315800550,SMC,SELL,OPEN,0.0,4.16,RANGING,4,0.0,ASIA,74.0,65.1,65.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:18:32.912456+00:00,9315800771,MICRO,SELL,OPEN,0.0,3.7,RANGING,4,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:27:49.878377+00:00,9316002581,SMC,SELL,OPEN,0.0,3.82,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.07,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:32:28.579149+00:00,9316106785,SMC,SELL,OPEN,0.0,3.56,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:32:28.860977+00:00,9316106893,MICRO,SELL,OPEN,0.0,3.26,RANGING,4,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:38:21.665620+00:00,9316302851,SMC,SELL,OPEN,0.0,3.87,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:38:22.030652+00:00,9316303149,MICRO,SELL,OPEN,0.0,3.41,RANGING,4,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:41:45.378186+00:00,9316431438,SMC,SELL,OPEN,0.0,3.81,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:45:08.738616+00:00,9316547141,SMC,SELL,OPEN,0.0,3.72,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:54:01.470744+00:00,9316763834,SMC,SELL,OPEN,0.0,3.57,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.12,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:54:27.238294+00:00,9316774529,MICRO,SELL,OPEN,0.0,3.7,RANGING,4,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:57:25.429975+00:00,9316871044,SMC,SELL,OPEN,0.0,3.73,RANGING,4,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.12,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T04:57:51.202704+00:00,9316887118,MICRO,SELL,OPEN,0.0,3.95,RANGING,4,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:00:49.111394+00:00,9316983796,SMC,SELL,OPEN,0.0,3.64,RANGING,5,0.0,ASIA,30.0,47.0,47.0,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.06,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:00:49.344920+00:00,8966312990,SMC,BUY,LOSS,-12.12,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.04,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:01:15.124682+00:00,9317003279,MICRO,SELL,OPEN,0.0,4.06,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.01,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:04:12.954595+00:00,8966438810,MICRO,SELL,WIN,3.5,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:04:38.700516+00:00,9317119370,SMC,SELL,OPEN,0.0,3.92,RANGING,5,0.0,ASIA,30.0,47.0,47.0,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.04,24.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:06:20.453269+00:00,9317175537,MICRO,BUY,OPEN,0.0,4.5,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:07:36.806718+00:00,8966555383,SMC,BUY,WIN,26.7,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:08:02.575111+00:00,9317230144,SMC,SELL,OPEN,0.0,4.1,RANGING,5,0.0,ASIA,30.0,45.8,45.8,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.04,24.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:08:53.518099+00:00,8966598114,SMC,BUY,WIN,27.0,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:15:39.497160+00:00,9317456270,SMC,SELL,OPEN,0.0,4.17,RANGING,5,0.0,ASIA,30.0,47.0,47.0,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.04,24.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:15:39.734130+00:00,8966728855,SMC,BUY,WIN,27.3,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:16:56.036148+00:00,8966816357,SMC,BUY,LOSS,-30.2,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:19:54.120869+00:00,9317575790,SMC,SELL,OPEN,0.0,4.33,RANGING,5,0.0,ASIA,74.0,65.1,65.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:24:08.145616+00:00,9317708290,SMC,SELL,OPEN,0.0,4.66,RANGING,5,0.0,ASIA,30.0,45.8,45.8,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:24:08.533404+00:00,9317708503,MICRO,SELL,OPEN,0.0,4.96,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.01,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:27:31.954650+00:00,9317808498,SMC,SELL,OPEN,0.0,4.61,RANGING,5,0.0,ASIA,30.0,45.8,45.8,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.04,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:29:38.971646+00:00,8967156173,MICRO,SELL,WIN,18.06,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:30:30.175967+00:00,9317908568,MICRO,SELL,OPEN,0.0,5.12,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:30:55.878591+00:00,9317940870,SMC,SELL,OPEN,0.0,5.27,RANGING,5,0.0,ASIA,30.0,45.8,45.8,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.05,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:33:53.836836+00:00,9318071005,MICRO,SELL,OPEN,0.0,5.8,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:34:19.769415+00:00,9318089457,SMC,SELL,OPEN,0.0,5.3,RANGING,5,0.0,ASIA,30.0,45.8,45.8,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.05,26.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:36:01.621916+00:00,8967331913,SMC,BUY,WIN,25.6,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:37:18.189363+00:00,9318203473,MICRO,SELL,OPEN,0.0,6.13,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:37:18.484307+00:00,8967386576,SMC,BUY,WIN,26.0,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:37:44.275027+00:00,9318225674,SMC,SELL,OPEN,0.0,5.57,RANGING,5,0.0,ASIA,30.0,45.8,45.8,ELITE,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.05,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:37:44.543471+00:00,8967397742,MICRO,BUY,WIN,31.85,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:41:08.548846+00:00,9318344859,SMC,SELL,OPEN,0.0,5.42,RANGING,5,0.0,ASIA,30.0,45.8,45.8,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.04,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:42:51.012877+00:00,9318417013,MICRO,BUY,OPEN,0.0,6.39,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:46:33.456151+00:00,8967603669,SMC,BUY,WIN,30.25,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.11,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:46:33.699341+00:00,8967623897,SMC,BUY,LOSS,-32.67,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.11,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:46:33.935559+00:00,8967664560,MICRO,BUY,LOSS,-21.0,0.0,UNKNOWN,5,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T05:52:35.553866+00:00,9318805500,SMC,SELL,OPEN,0.0,5.64,RANGING,5,0.0,ASIA,30.0,47.0,47.0,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:56:36.696332+00:00,9318948248,SMC,SELL,OPEN,0.0,5.86,RANGING,5,0.0,ASIA,92.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T05:58:37.556938+00:00,9319024231,MICRO,BUY,OPEN,0.0,6.47,RANGING,5,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.01,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:00:38.465616+00:00,9319089283,SMC,SELL,OPEN,0.0,6.0,RANGING,6,0.0,ASIA,30.0,47.0,47.0,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:04:39.483754+00:00,9319243713,MICRO,BUY,OPEN,0.0,6.81,RANGING,6,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.01,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:08:40.501369+00:00,9319414433,MICRO,BUY,OPEN,0.0,6.69,RANGING,6,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.06,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:14:41.865054+00:00,9319641060,SMC,SELL,OPEN,0.0,6.22,RANGING,6,0.0,ASIA,30.0,47.0,47.0,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.03,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:14:42.094642+00:00,8968432139,MICRO,SELL,WIN,25.9,0.0,UNKNOWN,6,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T06:26:44.321332+00:00,9320001279,SMC,SELL,OPEN,0.0,6.13,RANGING,6,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:26:44.543783+00:00,8968616231,SMC,BUY,LOSS,-33.88,0.0,UNKNOWN,6,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.11,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T06:30:45.598669+00:00,9320137048,SMC,SELL,OPEN,0.0,5.76,RANGING,6,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,27.75,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:32:46.146165+00:00,8968921137,SMC,BUY,WIN,18.69,0.0,UNKNOWN,6,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T06:34:46.832490+00:00,9320263150,SMC,SELL,OPEN,0.0,6.01,RANGING,6,0.0,ASIA,30.0,47.0,47.0,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,27.75,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:40:48.697769+00:00,9320476345,SMC,SELL,OPEN,0.0,5.41,RANGING,6,0.0,ASIA,82.0,71.1,71.1,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.11,27.75,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:40:48.923436+00:00,8969101638,SMC,BUY,WIN,26.5,0.0,UNKNOWN,6,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T06:42:49.515015+00:00,8969177870,SMC,BUY,LOSS,-36.0,0.0,UNKNOWN,6,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.12,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T06:48:50.935443+00:00,9320733637,SMC,SELL,OPEN,0.0,5.39,RANGING,6,0.0,ASIA,82.0,71.1,71.1,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,27.75,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T06:48:51.205825+00:00,8969273661,SMC,BUY,WIN,27.1,0.0,UNKNOWN,6,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:00:53.810669+00:00,9321136871,SMC,SELL,OPEN,0.0,4.63,RANGING,7,0.0,ASIA,30.0,47.0,47.0,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.04,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T07:00:54.255719+00:00,9321137364,MICRO,SELL,OPEN,0.0,4.32,RANGING,7,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,300.0,450.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T07:00:54.510180+00:00,8969436400,SMC,BUY,LOSS,-36.0,0.0,UNKNOWN,6,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.12,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:02:55.110059+00:00,8969658321,SMC,BUY,WIN,27.4,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:16:57.587717+00:00,9321646207,SMC,SELL,OPEN,0.0,4.21,RANGING,7,0.0,ASIA,30.0,47.0,47.0,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.05,29.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T07:18:58.183860+00:00,8970055923,SMC,BUY,WIN,18.3,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:24:59.694464+00:00,9321899728,SMC,SELL,OPEN,0.0,4.29,RANGING,7,0.0,ASIA,82.0,72.3,72.3,A,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.1,31.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T07:31:01.050354+00:00,9322116009,SMC,SELL,OPEN,0.0,4.35,RANGING,7,0.0,ASIA,30.0,47.0,47.0,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.06,31.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T07:31:01.299254+00:00,8970286459,SMC,BUY,LOSS,-33.44,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.11,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:31:01.532744+00:00,8970286475,MICRO,BUY,LOSS,-26.55,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.09,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:33:02.141580+00:00,8970400722,SMC,BUY,WIN,18.97,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:37:03.159346+00:00,9322307177,SMC,SELL,OPEN,0.0,4.09,RANGING,7,0.0,ASIA,82.0,72.3,72.3,A+,2.0,,,0,,0,,0,0,300.0,270.0,,4001,0.01,33.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-29T07:37:03.376531+00:00,8970547533,SMC,BUY,WIN,27.0,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:37:03.594331+00:00,8970562191,MICRO,BUY,WIN,31.08,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:53:06.590222+00:00,8970699556,SMC,BUY,WIN,29.7,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.11,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-29T07:53:06.930079+00:00,8970755189,MICRO,BUY,WIN,40.86,0.0,UNKNOWN,7,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.09,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
