date,ticket,signal,lot,profit,result,strategy,session,market_regime,exec_grade,rr_ratio,quality_score,brain_score
2026-06-30T20:18:00+00:00,9021496218,BUY,0.01,-5.03,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-30T20:27:29+00:00,9021657454,BUY,0.01,4.48,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-30T20:30:48+00:00,9021733340,BUY,0.01,-5.0,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-30T20:52:12+00:00,9021978331,BUY,0.01,-5.0,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-30T20:59:50+00:00,9022066170,BUY,0.1,13.3,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-30T21:32:25+00:00,9022483803,BUY,0.07,7.49,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-30T23:44:25.174538+00:00,9364591474,SELL,0.04,0.0,OPEN,SMC,OFF_HOURS,RANGING,A,2.0,57.0,52.75
2026-06-30T22:06:42+00:00,9023082823,BUY,0.08,36.24,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-30T22:24:34+00:00,9023409491,BUY,0.03,22.5,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-01T00:00:40.895501+00:00,9364711457,SELL,0.06,0.0,OPEN,SMC,ASIA,RANGING,A,2.0,57.0,33.0
2026-07-01T00:19:52.609456+00:00,9364850531,SELL,0.06,0.0,OPEN,SMC,ASIA,RANGING,A,2.0,57.0,33.0
2026-07-01T00:19:53.348412+00:00,9364850801,SELL,0.07,0.0,OPEN,MICRO,ASIA,RANGING,B,1.5,2.0,2.0
2026-07-01T01:21:20.448557+00:00,9365595079,SELL,0.05,0.0,OPEN,SMC,ASIA,RANGING,ELITE,2.0,57.0,33.0
2026-07-01T01:31:25.228830+00:00,9365745454,SELL,0.08,0.0,OPEN,SMC,ASIA,TRENDING,ELITE,2.0,57.0,33.5
2026-07-01T01:34:27.117497+00:00,9365804052,SELL,0.06,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.5,2.0,2.0
2026-07-01T01:35:28.118346+00:00,9365820521,SELL,0.11,0.0,OPEN,SMC,ASIA,TRENDING,ELITE,2.0,57.0,33.5
2026-07-01T01:56:37.357350+00:00,9366144945,SELL,0.08,0.0,OPEN,SMC,ASIA,TRENDING,A+,2.0,57.0,33.5
2026-07-01T02:05:41.792653+00:00,9366235273,SELL,0.08,0.0,OPEN,SMC,ASIA,TRENDING,A+,2.0,57.0,33.5
2026-07-01T02:05:42.296977+00:00,9366235430,SELL,0.06,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.5,2.0,2.0
2026-07-01T02:09:44.867500+00:00,9366288771,SELL,0.08,0.0,OPEN,SMC,ASIA,TRENDING,A+,2.0,57.0,33.5
2026-07-01T03:00:22+00:00,9025241905,BUY,0.04,9.04,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T03:19:50+00:00,9025394254,BUY,0.06,27.0,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T04:21:08+00:00,9026223866,BUY,0.06,102.36,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T04:30:36+00:00,9026370762,BUY,0.05,-25.1,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T04:33:20+00:00,9026421982,BUY,0.08,36.0,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T04:49:23+00:00,9026706653,BUY,0.06,-2.16,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T04:56:08+00:00,9026808652,BUY,0.11,17.6,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T05:05:26+00:00,9026902958,BUY,0.08,36.48,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T05:20:04+00:00,9027088843,BUY,0.06,-56.1,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T06:10:00+00:00,9027590152,BUY,0.08,-107.84,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T06:37:11+00:00,9027875050,BUY,0.03,13.98,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T07:16:04+00:00,9028265325,BUY,0.02,5.88,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-01T08:45:51.242795+00:00,9371494621,SELL,0.11,0.0,OPEN,SMC,LONDON,TRENDING,A+,2.0,57.0,60.0
2026-07-01T08:58:57.479176+00:00,9371669096,SELL,0.11,0.0,OPEN,SMC,LONDON,TRENDING,A+,2.0,57.0,60.0
2026-07-01T08:58:58.015312+00:00,9371669291,SELL,0.09,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.5,2.0,2.0
2026-07-01T09:06:02.126426+00:00,9371768123,SELL,0.11,0.0,OPEN,SMC,LONDON,TRENDING,A+,2.0,57.0,37.5
2026-07-01T09:19:08.256506+00:00,9371950895,SELL,0.11,0.0,OPEN,SMC,LONDON,TRENDING,A+,2.0,57.0,37.5
2026-07-01T09:10:52+00:00,9029871021,BUY,0.02,15.56,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-01T09:16:22+00:00,9029979112,BUY,0.02,18.46,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-01T09:50:26.594572+00:00,9372401499,SELL,0.11,0.0,OPEN,SMC,LONDON,TRENDING,A+,2.0,57.0,39.25
2026-07-01T10:31:45.343877+00:00,9373086328,SELL,0.07,0.0,OPEN,SMC,LONDON,TRENDING,A+,2.0,57.0,39.25
2026-07-01T10:38:49.324359+00:00,9373237684,SELL,0.08,0.0,OPEN,SMC,LONDON,TRENDING,A,2.0,57.0,39.25
2026-07-01T10:40:50.789797+00:00,9373271432,SELL,0.07,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.5,2.0,2.0
2026-07-01T10:43:52.760200+00:00,9373323793,SELL,0.11,0.0,OPEN,SMC,LONDON,TRENDING,ELITE,2.0,57.0,39.25
2026-07-01T10:50:56.613561+00:00,9373439219,SELL,0.08,0.0,OPEN,SMC,LONDON,TRENDING,A,2.0,57.0,39.25
2026-07-01T10:58:00.294401+00:00,9373580151,SELL,0.05,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,57.0,38.75
2026-07-01T11:02:02.992284+00:00,9373690281,SELL,0.05,0.0,OPEN,SMC,LONDON,RANGING,A,2.0,57.0,38.75
2026-07-01T11:04:04.532716+00:00,9373760576,BUY,0.07,0.0,OPEN,MICRO,LONDON,RANGING,B,1.5,2.0,2.0
2026-07-01T11:11:08.727197+00:00,9373971023,SELL,0.1,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,82.0,38.75
2026-07-01T11:19:12.968921+00:00,9374234408,SELL,0.1,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,82.0,38.75
2026-07-01T11:17:10+00:00,9032233173,BUY,0.04,-55.04,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-01T11:30:18.973017+00:00,9374555679,SELL,0.1,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,82.0,37.0
2026-07-01T11:44:25.737856+00:00,9374853739,SELL,0.1,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,82.0,37.0
2026-07-01T11:50:29.283265+00:00,9375015289,SELL,0.04,0.0,OPEN,SMC,LONDON,RANGING,A,2.0,50.0,37.0
2026-07-01T11:54:32.620842+00:00,9375110304,SELL,0.05,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,50.0,37.0
2026-07-01T12:02:36.979600+00:00,9375281383,SELL,0.05,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,50.0,37.0
2026-07-01T11:58:44+00:00,9032999270,BUY,0.11,49.5,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-01T12:03:38.496798+00:00,9375314973,SELL,0.06,0.0,OPEN,MICRO,LONDON,RANGING,B,1.5,2.0,2.0
2026-07-01T12:05:33+00:00,9033108463,BUY,0.11,-54.34,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-01T12:05:33+00:00,9033108491,BUY,0.09,-45.0,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-01T12:07:41.777187+00:00,9375423053,SELL,0.01,0.0,OPEN,SMC,LONDON,RANGING,A+,2.0,82.0,37.0
2026-07-02T02:03:01.847645+00:00,152285518076,SELL,0.1,0.0,OPEN,SMC,ASIA,RANGING,A+,2.0,82.0,36.5
2026-07-02T02:03:02.600450+00:00,152285518109,SELL,0.07,0.0,OPEN,MICRO,ASIA,RANGING,B,1.5,2.0,2.0
2026-07-02T02:07:05.792521+00:00,152285533153,SELL,0.1,0.0,OPEN,SMC,ASIA,RANGING,A+,2.0,82.0,36.5
2026-07-02T02:15:10.604797+00:00,152285556805,SELL,0.1,0.0,OPEN,SMC,ASIA,RANGING,A+,2.0,74.0,36.5
2026-07-02T02:30:58.105165+00:00,152285599160,SELL,0.06,0.0,OPEN,SMC,ASIA,RANGING,ELITE,2.0,50.0,36.5
2026-07-02T02:30:58.954965+00:00,152285599179,SELL,0.07,0.0,OPEN,MICRO,ASIA,RANGING,B,1.5,2.0,2.0
2026-07-02T03:06:22.367112+00:00,9388677732,SELL,0.01,0.0,OPEN,SMC,ASIA,RANGING,B,1.93,50.0,36.5
2026-07-02T03:39:00.736516+00:00,57366341182,SELL,0.01,0.0,OPEN,SMC,ASIA,RANGING,B,1.93,50.0,36.5
2026-07-02T03:51:07.167718+00:00,57366465902,SELL,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,1.98,50.0,37.0
2026-07-02T03:59:09.252616+00:00,57366564735,SELL,0.01,0.0,OPEN,SMC,ASIA,RANGING,B,1.93,50.0,36.5
2026-07-02T04:19:18.523968+00:00,57366750094,SELL,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,1.98,50.0,37.0
2026-07-02T04:19:18.963556+00:00,57366750403,SELL,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T04:32:27.467210+00:00,57366882165,SELL,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,1.99,50.0,37.0
2026-07-02T05:00:40.539447+00:00,57367136694,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.05,62.0,37.0
2026-07-02T05:11:45.979290+00:00,57367266430,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.01,57.0,37.0
2026-07-02T05:13:48.661607+00:00,57367295781,SELL,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T05:18:51.629048+00:00,57367356133,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.01,57.0,37.0
2026-07-02T05:20:53.253217+00:00,57367379181,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T05:24:55.743875+00:00,57367424338,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,2.01,57.0,37.0
2026-07-02T05:28:58.381041+00:00,57367475801,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,2.01,57.0,37.0
2026-07-02T05:33:01.135639+00:00,57367533794,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,2.02,57.0,37.0
2026-07-02T05:37:05.689399+00:00,57367601689,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T05:38:06.672514+00:00,57367625515,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T05:41:08.826746+00:00,57367676969,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,REJECT,0,50.0,37.0
2026-07-02T05:50:13.824585+00:00,57367780931,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T05:54:16.185380+00:00,57367824740,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T06:00:19.715373+00:00,57367906686,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,2.02,57.0,37.0
2026-07-02T06:00:20.272575+00:00,57367907138,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T06:02:22.237093+00:00,57367952047,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T06:04:23.887639+00:00,57367993152,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.03,57.0,37.0
2026-07-02T06:08:26.612065+00:00,57368058494,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T06:12:29.327413+00:00,57368113613,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T06:18:32.611421+00:00,57368200726,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.03,57.0,37.0
2026-07-02T06:18:33.084008+00:00,57368200838,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T06:22:35.827774+00:00,57368279366,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T06:22:36.370776+00:00,57368279615,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T06:24:37.899219+00:00,57368310898,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T06:26:39.633510+00:00,57368338676,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T06:30:42.178495+00:00,57368400360,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T06:35:45.245167+00:00,57368460299,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,B,2.02,57.0,37.0
2026-07-02T06:41:48.748804+00:00,57368542758,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T06:43:50.235419+00:00,57368580577,SELL,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T06:46:52.216153+00:00,57368625022,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.11,70.0,37.0
2026-07-02T07:32:09.555582+00:00,57369295468,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.06,62.0,37.0
2026-07-02T06:49:26+00:00,57022142610,BUY,0.01,-3.0,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-02T06:52:28+00:00,57022178785,BUY,0.01,-3.0,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-02T07:19:10+00:00,57022429974,BUY,0.01,3.0,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-02T07:31:34+00:00,57022547095,BUY,0.01,3.01,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-02T07:38:14.591075+00:00,57369376231,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.03,57.0,37.0
2026-07-02T07:38:15.048905+00:00,57369376308,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T07:41:17.421189+00:00,57369443037,BUY,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T07:41:16+00:00,57022627465,BUY,0.01,4.71,WIN,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-02T07:42:18.865871+00:00,57369464782,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.03,57.0,37.0
2026-07-02T07:47:22.037158+00:00,57369562508,BUY,0.01,0.0,OPEN,SMC,ASIA,TRENDING,C,2.02,57.0,37.0
2026-07-02T07:48:23.138512+00:00,57369580829,SELL,0.01,0.0,OPEN,MICRO,ASIA,TRENDING,B,1.57,2.0,2.0
2026-07-02T08:00:30.348676+00:00,57369757650,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,C,2.1,62.0,37.5
2026-07-02T07:59:53+00:00,57022788845,BUY,0.01,2.97,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-02T08:04:33.592767+00:00,57369836000,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,C,2.24,84.0,37.5
2026-07-02T08:05:34.772587+00:00,57369855834,BUY,0.01,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.57,2.0,2.0
2026-07-02T08:09:37.339805+00:00,57369927518,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,C,2.06,57.0,37.5
2026-07-02T08:10:38.437422+00:00,57369947762,BUY,0.01,0.0,OPEN,MICRO,LONDON,TRENDING,B,1.57,2.0,2.0
2026-07-02T08:10:56+00:00,57022912202,SELL,0.01,-3.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:14:41.812516+00:00,57370014105,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,C,2.06,57.0,35.75
2026-07-02T08:13:24+00:00,57022945919,SELL,0.01,-3.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:24:47.147013+00:00,57370192193,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,C,2.05,57.0,34.0
2026-07-02T08:18:00+00:00,57023002821,BUY,0.01,-3.0,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:24:26+00:00,57023069193,SELL,0.01,2.53,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:03:03.620102+00:00,57370810151,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,C,2.06,57.0,34.0
2026-07-02T08:28:09+00:00,57023115825,SELL,0.01,-2.92,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:30:01+00:00,57023137949,SELL,0.01,-3.03,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:30:04+00:00,57023139234,SELL,0.01,-3.01,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:33:18+00:00,57023186418,SELL,0.01,-3.01,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:37:38+00:00,57023255493,SELL,0.01,2.99,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:49:25+00:00,57023406525,SELL,0.01,-2.99,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:49:31+00:00,57023409153,SELL,0.01,-3.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:51:50+00:00,57023437881,SELL,0.01,3.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T08:59:28+00:00,57023522952,SELL,0.01,3.05,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:02:14+00:00,57023578327,SELL,0.01,2.98,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:02:22+00:00,57023583296,SELL,0.01,4.7,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:22:16.351704+00:00,57371114936,BUY,0.01,0.0,OPEN,SMC,LONDON,TRENDING,C,2.07,57.0,30.5
2026-07-02T09:04:38+00:00,57023627646,SELL,0.01,-2.97,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:04:53+00:00,57023632157,SELL,0.01,-2.99,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:09:51+00:00,57023705883,SELL,0.01,-2.87,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:17:36+00:00,57023810342,SELL,0.01,3.02,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:21:07+00:00,57023866229,SELL,0.01,3.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:22:10+00:00,57023888076,SELL,0.01,4.69,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:24:13+00:00,57023926872,SELL,0.01,-3.03,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:24:13+00:00,57023926875,SELL,0.01,-2.98,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:28:47+00:00,57023988934,SELL,0.01,-2.91,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:29:31+00:00,57023999598,SELL,0.01,-3.0,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:35:37+00:00,57024075577,SELL,0.01,-3.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:41:15+00:00,57024146731,SELL,0.01,-3.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:43:01+00:00,57024180105,SELL,0.01,-3.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:46:06+00:00,57024227398,BUY,0.01,-3.02,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T09:49:42+00:00,57024281524,SELL,0.01,3.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T10:37:26+00:00,57024951800,SELL,0.01,3.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T10:39:27+00:00,57024990683,SELL,0.01,3.01,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T10:40:51+00:00,57025020763,SELL,0.01,4.7,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T10:46:32+00:00,57025132783,SELL,0.01,-2.94,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T10:47:44+00:00,57025154063,SELL,0.01,-2.99,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T10:48:02+00:00,57025159709,SELL,0.01,-2.95,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T11:00:14+00:00,57025330397,BUY,0.01,4.68,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T11:03:28+00:00,57025391661,SELL,0.01,3.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T11:09:02+00:00,57025485531,SELL,0.01,2.98,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T11:10:21+00:00,57025512693,SELL,0.01,4.7,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T11:14:17+00:00,57025575505,SELL,0.01,-2.99,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T11:14:39+00:00,57025582769,SELL,0.01,-3.0,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T11:17:17+00:00,57025623560,SELL,0.01,3.06,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-02T14:08:44.561698+00:00,9401863736,BUY,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.05,57.0,30.5
2026-07-02T14:24:48.492264+00:00,9402290096,BUY,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.05,57.0,30.5
2026-07-02T15:30:13+00:00,9062464098,SELL,0.01,21.82,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-02T16:30:43.595228+00:00,9405013484,BUY,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.05,57.0,30.5
2026-07-02T18:10:23.404306+00:00,9406896738,BUY,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,REJECT,0,50.0,29.0
2026-07-02T16:53:48+00:00,9066305288,SELL,0.01,6.78,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-02T22:00:52.320432+00:00,9408547936,BUY,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,REJECT,0,50.0,29.0
2026-07-02T19:30:30+00:00,9070287265,SELL,0.01,-15.16,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-02T21:10:03+00:00,9072401639,SELL,0.01,14.87,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-03T12:27:00+00:00,57047076825,SELL,0.07,-55.09,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-07-03T16:12:10+00:00,57050373661,SELL,0.02,-12.38,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-06T00:10:24.486347+00:00,9425261041,BUY,0.04,0.0,OPEN,SMC,ASIA,RANGING,C,2.02,57.0,27.75
2026-07-06T00:16:28.508027+00:00,9425323703,BUY,0.06,0.0,OPEN,MICRO,ASIA,RANGING,B,1.59,2.0,2.0
2026-07-06T01:10:53.380967+00:00,9426011299,BUY,0.04,0.0,OPEN,SMC,ASIA,RANGING,C,2.01,57.0,27.75
2026-07-06T01:22:58.266425+00:00,9426176001,SELL,0.06,0.0,OPEN,MICRO,ASIA,RANGING,B,1.59,2.0,2.0
2026-07-06T01:33:02.675511+00:00,9426297504,BUY,0.05,0.0,OPEN,SMC,ASIA,RANGING,B,2.04,57.0,27.75
2026-07-06T01:49:15.312643+00:00,9426502853,BUY,0.05,0.0,OPEN,SMC,ASIA,RANGING,B,2.04,57.0,27.75
2026-07-06T02:07:54.113182+00:00,9426742647,SELL,0.06,0.0,OPEN,MICRO,ASIA,RANGING,B,1.59,2.0,2.0
2026-07-06T02:45:31.706189+00:00,9427190311,BUY,0.06,0.0,OPEN,SMC,ASIA,RANGING,C,2.05,62.0,27.75
2026-07-06T03:19:37.259987+00:00,9427583118,SELL,0.06,0.0,OPEN,MICRO,ASIA,RANGING,B,1.59,2.0,2.0
2026-07-06T03:58:02+00:00,9093506098,SELL,0.06,32.82,WIN,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-06T03:58:20+00:00,9093512456,SELL,0.04,29.04,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-06T04:17:32+00:00,9093842527,SELL,0.04,25.44,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-06T04:32:29+00:00,9094040464,BUY,0.06,-59.82,LOSS,MICRO,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-06T04:49:03+00:00,9094272674,SELL,0.05,31.1,WIN,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-06T05:06:08+00:00,9094516352,SELL,0.05,-77.9,LOSS,SMC,ASIA,UNKNOWN,SYNC,0,0,0
2026-07-06T14:29:46+00:00,57065470347,SELL,0.02,1.0,WIN,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-06T15:36:04+00:00,57066709824,SELL,0.01,-15.0,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-07-06T19:54:09+00:00,57072377476,BUY,0.02,-29.92,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-07-06T19:54:21+00:00,57072382649,BUY,0.02,-30.0,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
